사용월,호선명,역ID,지하철역,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00,1:00,2:00,3:00
2020-11,경부선,255,명학,143,"6,339","8,803","23,629","21,673","11,219","7,626","8,035","8,832","8,502","8,310","9,248","13,048","25,303","34,804","11,615","11,094","8,342","4,868","1,622",51,3,1,2
2020-11,경부선,256,금정,267,"22,197","31,870","74,926","79,782","45,703","28,760","27,029","28,488","27,333","25,014","26,281","34,288","52,123","70,107","31,106","24,235","21,854","14,547","5,725",429,5,6,5
2020-11,경부선,257,군포,59,"5,469","8,418","17,160","16,970","8,866","6,630","6,414","6,826","6,572","6,123","6,556","7,937","19,413","33,911","11,728","9,195","7,488","3,726","1,240",115,2,1,0
2020-11,경부선,258,의왕,156,"5,932","11,885","29,358","28,922","13,003","9,560","9,332","10,332","9,928","9,311","10,028","13,409","22,041","21,287","10,483","7,812","6,019","3,589","1,586",98,0,0,0
2020-11,경부선,259,성균관대,180,"7,982","24,246","60,515","51,099","23,227","16,284","15,526","17,494","17,674","15,440","16,507","21,592","26,080","24,799","13,641","11,513","11,255","9,471","3,881",223,4,1,1
2020-11,경부선,260,화서,352,"6,159","17,116","35,794","26,790","11,658","8,564","8,009","7,786","7,700","6,621","7,140","9,546","10,855","8,867","4,957","3,632","3,297","2,890",774,65,0,1,0
2020-11,경부선,261,수원,"2,146","17,994","30,016","64,933","59,661","37,930","33,934","39,382","44,489","46,117","48,027","56,955","72,984","82,414","89,397","69,170","72,521","54,055","43,497","16,787",419,3,12,2
2020-11,경부선,262,독산,508,"6,820","14,928","36,668","35,974","19,263","14,038","13,403","15,230","14,541","13,964","15,604","23,303","46,689","68,959","31,386","16,712","13,323","8,014","2,309",56,1,6,2
2020-11,경부선,263,세류,410,"3,283","6,657","13,237","9,380","4,537","3,607","3,292","3,265","3,434","2,898","3,344","4,212","5,330","5,696","3,230","2,596","2,003","1,220",404,9,0,0,0
2020-11,경부선,264,병점,"2,670","6,706","20,592","45,126","34,507","21,247","17,001","16,758","17,985","16,472","15,328","17,187","22,268","29,721","30,972","16,375","11,926","10,088","7,349","2,240",27,3,0,0
2020-11,경부선,265,세마,271,"1,706","4,582","8,864","6,890","5,032","3,393","2,917","3,192","3,405","2,821","2,911","3,878","4,603","5,527","2,353","1,678","1,578",885,411,23,0,0,0
2020-11,경부선,266,오산대,123,"2,449","5,408","9,845","7,364","5,124","3,679","3,516","3,701","4,276","4,170","4,741","6,029","6,116","7,217","3,324","2,692","2,578","1,589",813,54,0,0,0
2020-11,경부선,267,오산,321,"6,177","12,862","20,351","19,843","14,321","12,678","13,039","15,148","13,015","13,010","13,569","17,359","24,223","25,621","14,436","11,182","8,158","5,073","1,898",92,3,2,0
2020-11,경부선,268,진위,10,607,"1,478","2,608","2,199","1,678","1,198","1,183","1,520","1,470","1,555","2,097","2,823","5,879","7,656","2,970","1,760","1,169",657,182,10,1,0,0
2020-11,경부선,269,송탄,63,"6,159","7,459","12,272","9,136","7,330","5,949","6,453","6,817","6,649","5,780","6,391","7,721","8,243","9,060","5,261","3,893","3,199","2,064",877,66,0,0,0
2020-11,경부선,270,서정리,23,"2,767","7,742","11,786","10,386","7,708","7,392","7,985","9,837","8,688","8,875","10,850","15,452","22,085","18,346","9,751","7,230","5,296","2,640",843,27,0,1,1
2020-11,경부선,271,지제,12,842,"2,299","6,429","4,860","2,801","2,501","2,689","3,693","2,421","3,081","4,224","5,086","9,604","7,915","5,254","2,940","3,315","2,313",962,3,0,0,0
2020-11,경부선,272,평택,100,"6,883","12,425","24,111","21,866","17,791","15,686","15,744","17,261","18,027","17,721","18,898","23,488","28,280","26,569","18,897","18,055","12,729","9,434","4,306",28,1,1,2
2020-11,경부선,273,성환,24,"1,505","2,634","5,258","4,871","4,267","4,181","4,625","5,743","7,076","6,170","6,398","8,987","13,820","10,754","4,627","3,937","2,693","1,368",495,49,0,0,0
2020-11,경부선,274,직산,17,485,"1,118","1,565","1,053",958,956,842,987,804,904,"1,095","1,062","2,073","2,311",889,633,520,391,161,10,0,0,0
2020-11,경부선,275,두정,"1,094","3,764","7,625","11,762","10,252","6,897","6,484","6,778","7,022","7,887","7,796","8,457","9,512","12,306","12,118","7,047","5,188","4,456","3,347","1,612",34,0,0,0
2020-11,경부선,276,천안,"1,358","2,473","4,494","8,325","6,977","7,263","7,277","8,395","8,140","9,079","9,813","11,438","12,280","12,085","11,913","7,886","5,847","4,700","2,690","1,261",7,1,0,0
2020-11,경부선,277,당정,11,"3,079","9,746","23,611","21,384","10,862","7,652","7,330","8,016","7,320","6,343","6,656","7,720","11,175","14,281","6,071","4,658","3,551","2,837",996,81,1,0,0
2020-11,경부선,278,서동탄,0,"1,273","4,622","10,116","4,528","1,919","1,584","1,621","1,466","1,369","1,371","1,627","1,807","1,997","2,453","1,022",762,508,432,98,10,0,0,0
2020-11,경부선,279,광명,0,5,"2,472","12,277","10,005","5,547",979,"3,608","4,538","3,183","3,119","3,762","10,349","1,806","7,190","7,188","1,333","4,597","1,896",407,0,0,0,0
2020-11,경인선,293,개봉,"1,222","17,869","33,545","89,931","83,703","47,405","32,155","27,288","29,007","27,697","24,634","23,632","27,160","29,340","28,587","16,801","13,149","11,221","7,965","3,241",115,1,0,0
2020-11,경인선,294,오류동,571,"11,531","17,175","48,749","50,200","25,049","17,467","14,803","17,909","16,014","13,306","13,039","14,398","14,956","14,157","8,322","6,418","5,703","4,202","1,589",113,1,0,0
2020-11,경인선,295,역곡,905,"25,904","42,863","117,548","114,686","57,524","35,975","32,711","35,851","32,997","29,670","30,673","34,484","37,216","35,163","21,576","17,783","15,362","12,870","5,355",370,2,0,0
2020-11,경인선,296,부천,"2,619","34,940","41,981","101,603","102,623","56,431","39,964","40,294","44,030","43,790","42,438","44,508","50,121","54,205","55,038","36,263","30,656","31,488","25,684","11,306",764,2,2,1
2020-11,경인선,297,송내,"1,365","15,289","35,046","106,829","88,675","46,566","32,079","32,358","33,988","30,617","27,827","29,328","35,430","45,351","71,240","31,405","22,576","19,197","14,125","6,038",906,0,1,0
2020-11,경인선,298,부평,"8,150","21,526","33,378","81,151","78,011","40,932","33,592","34,719","38,044","38,265","38,025","41,532","48,457","54,670","51,930","38,819","37,355","37,719","30,831","15,435","2,472",0,0,0
2020-11,경인선,299,백운,86,"6,910","12,863","27,481","25,248","13,947","10,524","9,833","10,445","9,335","8,486","8,276","9,546","11,377","9,787","5,009","3,851","3,825","2,330","1,082",116,0,0,0
2020-11,경인선,300,동암,556,"20,049","28,214","52,544","50,648","30,324","21,895","19,978","21,100","20,368","17,896","17,310","21,652","24,644","22,624","14,132","10,984","10,031","6,867","3,197",274,0,0,0
2020-11,경인선,301,주안,954,"12,671","24,277","60,185","51,978","30,986","22,695","23,725","26,711","26,796","23,844","26,020","29,130","36,941","37,482","20,802","18,607","16,498","13,088","6,132",575,1,0,0
2020-11,경인선,302,제물포,802,"7,061","12,725","34,948","30,630","16,689","12,739","12,902","14,036","13,481","12,545","14,493","20,551","20,192","22,966","9,682","7,021","5,277","3,573","1,612",81,0,0,0
2020-11,경인선,303,동인천,"1,571","7,103","14,581","37,907","30,324","18,548","15,922","17,721","19,463","19,441","19,443","21,796","27,306","34,730","36,247","16,481","12,551","9,421","5,895","2,269",14,0,0,0
2020-11,경인선,304,인천,207,"1,386","2,526","5,207","4,596","2,773","2,729","3,625","5,147","6,130","7,777","8,752","10,689","11,918","10,887","4,974","3,771","2,705","1,362",457,5,0,0,0
2020-11,경인선,305,구일,265,"3,379","8,693","25,688","24,159","11,599","8,513","7,669","8,360","7,867","7,266","8,476","9,706","12,029","11,301","5,225","4,503","13,778","16,711","2,568",39,0,0,0
2020-11,경인선,306,소사,"1,114","17,082","15,872","34,809","32,658","19,873","14,844","13,214","13,826","13,103","11,882","12,020","12,612","14,481","12,617","7,288","5,607","4,622","3,448","1,340",112,0,0,0
2020-11,경인선,307,부개,"1,787","8,791","15,003","37,132","29,295","16,525","12,035","10,900","11,103","10,427","9,107","8,605","11,041","11,122","10,559","5,610","3,999","3,567","2,619","1,134",175,0,1,0
2020-11,경인선,308,간석,274,"4,801","10,358","22,270","19,262","10,568","7,619","7,418","7,530","7,473","6,502","7,154","8,016","7,868","8,380","4,328","3,741","3,396","2,348","1,294",135,1,0,0
2020-11,경인선,309,도원,563,"2,504","2,975","6,115","5,946","4,093","3,614","4,221","4,615","4,664","4,076","6,346","10,314","8,158","7,586","3,312","2,339","2,050",923,287,11,0,0,0
2020-11,경인선,310,온수(성공회대입구),187,"5,393","8,154","23,462","22,633","12,629","9,568","9,295","10,494","9,948","9,004","9,308","12,880","11,833","11,117","5,230","4,130","4,044","2,848","1,229",156,0,1,0
2020-11,경인선,311,중동,820,"10,036","15,602","41,022","32,634","16,565","12,014","11,178","12,077","11,571","9,628","9,830","11,268","12,034","12,731","6,603","5,222","4,351","3,047","1,111",150,0,1,0
2020-11,경인선,312,도화,271,"3,578","5,834","13,492","12,066","6,944","5,306","5,073","5,387","5,228","4,744","4,743","5,693","5,847","5,924","2,767","2,259","1,502",917,600,26,0,0,0
2020-11,경원선,128,이촌(국립중앙박물관),65,"1,193","3,062","7,446","8,788","6,740","5,224","4,981","5,397","5,639","5,508","5,978","7,312","9,519","9,698","4,899","3,645","3,693","2,001",618,60,1,0,0
2020-11,경원선,129,서빙고,41,749,"1,815","2,779","3,057","2,766","2,175","1,900","2,397","2,662","2,516","3,239","4,189","6,230","6,590","2,693","1,614","1,391",754,305,48,0,0,0
2020-11,경원선,130,한남,160,"1,791","2,547","4,457","5,751","4,531","4,170","4,861","5,088","4,758","5,451","6,698","7,968","13,686","14,194","6,942","4,924","4,854","3,705","1,366",49,0,0,0
2020-11,경원선,131,옥수,0,0,1,26,94,46,61,28,21,19,36,15,310,358,62,337,25,78,9,13,2,0,0,0
2020-11,경원선,132,응봉,148,"1,124","2,522","6,318","7,154","4,293","2,645","2,572","2,373","2,605","2,022","2,361","2,720","2,754","2,808","1,465","1,051",878,630,217,12,0,0,0
2020-11,경원선,133,왕십리(성동구청),873,"5,257","7,566","23,470","38,737","24,762","13,696","13,276","15,819","17,773","17,898","19,902","23,133","27,136","27,159","20,488","19,291","21,494","18,520","8,449",367,0,0,0
2020-11,경원선,134,청량리(서울시립대입구),"1,269","6,853","7,585","26,828","29,643","24,481","22,444","17,763","24,038","25,382","26,825","30,346","28,302","31,648","26,912","22,216","21,914","9,862","8,761","2,766",109,0,0,0
2020-11,경원선,136,외대앞,407,"4,758","7,369","17,331","21,240","12,793","10,283","10,498","12,305","12,387","12,192","13,078","14,177","16,950","13,865","8,821","7,162","7,302","5,704","2,547",83,0,0,0
2020-11,경원선,137,신이문,"1,272","8,563","13,245","35,792","38,669","20,876","13,670","11,525","12,009","11,532","9,892","9,243","8,904","8,817","8,213","5,589","3,365","2,823","1,921",828,41,0,0,0
2020-11,경원선,138,석계,"1,131","5,985","10,670","23,852","28,567","18,512","14,419","12,842","12,845","12,098","11,548","11,159","10,932","12,169","10,299","7,798","6,151","5,880","4,643","2,052",107,0,0,0
2020-11,경원선,139,광운대,"2,208","5,890","11,611","31,182","30,010","15,494","11,864","10,620","11,398","11,970","11,507","11,138","12,123","13,455","11,501","6,570","5,643","5,112","4,404","1,992",129,0,0,0
2020-11,경원선,140,월계,612,"5,001","8,441","22,917","20,202","12,412","9,874","8,822","10,247","11,152","8,673","9,453","10,630","10,915","9,134","5,123","3,764","3,794","2,844",974,52,0,0,0
2020-11,경원선,141,녹천,863,"4,349","7,357","20,596","17,090","10,493","7,375","6,273","7,757","6,357","5,291","5,181","6,332","5,598","4,663","3,324","1,972","1,941","1,165",437,51,0,0,0
2020-11,경원선,142,창동,0,0,0,0,0,1,0,2,0,2,3,0,1,3,3,0,0,0,1,1,0,0,0,0
2020-11,경원선,358,방학,607,"10,370","14,006","29,225","27,687","17,271","14,516","13,312","15,310","14,132","13,004","12,842","14,572","15,407","17,120","8,795","6,339","4,887","3,731","1,196",143,1,0,0
2020-11,경원선,359,도봉,230,"7,087","8,778","18,445","18,142","11,750","10,058","9,217","8,501","9,241","9,201","9,031","8,707","9,064","9,464","4,595","2,719","2,415","1,636",712,78,0,0,0
2020-11,경원선,360,도봉산,222,"6,326","8,847","22,659","20,855","13,309","10,709","10,481","12,695","15,807","18,777","20,491","20,667","16,564","12,051","6,684","3,950","2,881","1,910",622,51,0,0,0
2020-11,경원선,361,망월사,287,"6,927","11,681","25,576","24,657","14,596","12,622","12,504","13,404","12,557","12,029","12,018","13,106","12,578","10,294","5,323","4,165","3,643","3,277","1,024",90,0,0,0
2020-11,경원선,362,회룡,959,"13,504","24,032","53,626","44,233","25,608","19,863","18,681","18,519","17,105","14,701","13,969","13,392","13,893","11,391","7,008","5,396","4,659","3,315","1,154",117,0,0,0
2020-11,경원선,363,의정부,"2,338","9,753","21,485","44,531","40,870","23,808","20,124","22,311","24,942","26,557","26,860","29,899","32,905","37,990","39,455","24,713","24,726","18,172","14,438","4,996",374,0,0,0
2020-11,경원선,364,가능,382,"7,102","10,598","22,543","20,771","11,813","9,650","8,887","9,081","8,563","7,535","7,550","8,824","10,652","8,588","5,679","4,014","3,247","2,496",920,85,0,0,0
2020-11,경원선,365,녹양,177,"4,851","7,840","17,094","14,332","7,757","6,540","6,080","6,848","6,062","5,360","5,624","6,817","7,024","7,818","3,672","2,627","2,249","1,531",519,35,0,0,0
2020-11,경원선,366,양주,"1,300","5,117","11,147","30,504","24,729","14,891","12,120","10,974","11,254","10,493","9,304","9,645","11,736","12,595","13,514","6,301","3,864","3,080","1,754",531,24,3,0,0
2020-11,경원선,367,덕계,1,"2,197","6,732","11,321","10,620","5,274","3,832","3,576","3,881","3,721","3,158","3,064","3,690","4,301","3,827","1,566","1,046",767,671,192,13,0,0,0
2020-11,경원선,368,덕정,2,"3,088","8,094","18,568","16,435","9,421","7,216","7,939","8,702","8,265","7,164","7,840","9,134","11,961","13,165","5,338","3,615","3,401","2,669","1,137",179,0,0,0
2020-11,경원선,369,지행,52,"4,466","9,687","20,425","19,248","12,241","9,341","9,627","9,231","9,510","8,445","8,400","9,072","10,172","11,633","5,917","5,575","4,713","3,380","1,985",205,0,0,0
2020-11,경원선,370,동두천중앙,31,"2,326","4,330","8,277","8,193","5,650","4,782","4,897","4,943","5,217","4,948","4,946","4,612","5,861","6,372","2,705","1,758","1,235",800,323,17,0,0,0
2020-11,경원선,371,보산,30,"1,372","2,413","4,268","3,514","3,001","2,632","2,513","2,400","2,588","2,607","2,574","2,844","4,249","2,807","1,887","1,184",776,403,234,12,0,0,0
2020-11,경원선,372,동두천,12,826,"2,742","4,603","4,995","3,447","3,292","3,346","3,173","3,601","3,357","4,414","4,247","4,528","5,012","2,266","1,228",823,665,206,5,0,0,0
2020-11,경원선,373,소요산,91,774,951,"4,167","3,634","4,271","3,188","4,215","5,919","7,985","12,251","15,375","13,164","8,284","4,848","1,610","1,266",799,329,72,1,0,0,0
2020-11,안산선,280,산본,620,"8,096","21,292","53,131","52,117","24,896","18,931","18,542","20,687","20,102","19,255","20,364","22,494","24,228","28,482","18,081","14,856","15,334","12,588","4,211",584,10,4,2
2020-11,안산선,281,대야미,4,"2,376","6,631","16,331","18,106","9,283","6,665","6,185","6,353","6,634","6,500","7,155","7,844","8,300","8,968","5,027","3,784","2,796","1,697",690,98,6,5,1
2020-11,안산선,282,반월,30,"3,086","6,865","16,299","15,616","9,088","6,715","5,836","5,673","5,682","5,151","4,905","5,808","7,157","7,020","3,937","2,867","2,016","1,273",644,84,6,2,1
2020-11,안산선,283,상록수,533,"13,880","29,379","68,699","65,564","33,366","22,723","20,699","22,309","20,701","17,947","18,545","20,423","24,687","23,032","14,076","10,929","9,986","6,692","2,564",324,35,17,18
2020-11,안산선,284,한대앞,174,"6,587","14,944","28,210","24,571","14,153","11,055","11,640","12,122","11,537","10,813","10,895","12,716","15,451","16,148","8,412","7,207","6,844","5,391","1,975",134,12,15,15
2020-11,안산선,285,중앙,248,"7,495","24,439","50,360","41,336","20,647","17,595","19,117","22,550","22,373","21,235","23,351","28,290","33,393","34,900","22,560","23,475","21,830","17,855","7,028",392,52,37,28
2020-11,안산선,286,고잔,210,"4,709","11,623","28,262","20,378","11,625","10,416","11,060","10,799","10,343","10,671","11,926","13,265","19,303","21,149","8,426","6,604","6,029","4,157","1,671",124,31,30,11
2020-11,안산선,287,초지,301,"2,867","7,335","18,247","13,970","7,289","5,445","5,598","6,661","6,115","5,432","6,495","8,857","11,151","11,976","4,925","3,507","2,912","1,663",515,34,1,4,3
2020-11,안산선,288,안산,"1,436","10,586","11,674","21,148","20,842","16,279","12,976","13,287","15,102","15,645","15,369","17,207","20,482","39,031","42,136","21,496","19,302","11,722","4,213","1,367",140,51,60,70
2020-11,안산선,289,신길온천,11,"1,948","3,223","6,144","5,289","2,886","2,369","2,074","2,306","2,111","1,812","2,011","2,433","3,536","3,607","1,637","1,204",753,379,149,12,0,1,1
2020-11,안산선,290,정왕,245,"6,218","8,946","16,352","13,093","9,439","8,473","9,273","12,110","12,329","11,444","14,075","20,264","28,612","29,630","14,934","10,853","7,957","4,268","1,479",30,2,1,4
2020-11,안산선,291,오이도,179,"6,250","13,933","31,239","24,925","13,342","10,400","10,555","11,127","10,719","9,460","11,027","13,058","18,337","18,177","9,868","7,962","7,400","4,559","1,342",19,4,6,0
2020-11,안산선,292,수리산,9,"3,078","8,163","18,654","17,295","9,882","5,979","5,602","5,858","5,095","4,610","4,953","4,578","4,652","5,024","2,667","1,801","1,419",828,304,42,1,4,0
2020-11,과천선,230,선바위,6,"1,192","5,790","18,534","24,603","15,961","9,395","8,063","9,223","9,285","9,178","10,014","13,422","23,263","31,419","15,178","9,172","7,281","3,897","1,007",5,2,0,0
2020-11,과천선,231,경마공원,1,262,833,"1,975","2,746","2,536","2,655","2,764","2,703","3,087","3,442","3,816","4,467","8,504","15,793","2,608","1,001",678,265,134,5,0,0,0
2020-11,과천선,232,대공원,7,80,169,715,"1,086","1,293","1,698","2,918","5,840","7,047","8,841","11,620","13,763","13,007","9,961","3,157","2,592","1,584",350,160,0,0,2,0
2020-11,과천선,233,과천,16,"1,474","5,889","18,788","18,342","10,330","6,818","6,305","6,728","6,668","6,671","6,796","10,263","10,987","7,020","3,085","2,113","1,723",967,264,9,0,0,0
2020-11,과천선,234,정부과천청사,34,"1,503","5,296","14,468","14,470","9,834","7,522","8,064","9,026","9,935","10,568","12,351","19,244","27,962","47,601","12,600","10,132","9,038","4,690","1,244",8,1,0,1
2020-11,과천선,235,인덕원,118,"7,667","24,717","74,237","70,391","37,649","26,505","23,927","26,283","26,181","24,310","25,844","32,488","47,531","78,306","29,414","23,115","21,637","13,161","3,769",47,2,2,0
2020-11,과천선,236,평촌,51,"3,711","17,592","53,579","44,163","23,140","17,046","15,805","16,781","16,051","16,670","18,857","21,403","38,292","60,534","25,250","18,456","16,482","12,441","3,622",54,1,2,0
2020-11,과천선,237,범계,76,"6,932","27,682","78,558","68,797","35,751","26,214","26,286","29,522","29,599","29,342","32,005","38,207","45,293","56,870","33,775","35,426","28,413","23,121","7,304",279,3,7,5
2020-11,분당선,143,선릉,30,"1,077","2,024","3,994","6,219","5,364","6,333","8,464","10,319","11,885","13,414","16,372","25,660","43,695","75,389","34,031","20,567","19,302","13,514","3,835",117,0,0,0
2020-11,분당선,144,한티,20,"1,651","6,118","18,066","21,743","13,291","10,366","11,824","15,206","17,203","17,040","20,071","25,170","36,136","41,952","26,371","28,174","20,742","23,393","3,513",80,0,0,0
2020-11,분당선,145,도곡,55,962,"2,717","7,457","10,873","7,639","6,264","7,215","7,903","8,488","9,024","11,909","13,359","18,962","21,645","11,157","7,574","6,507","4,547","1,038",33,0,0,0
2020-11,분당선,146,구룡,16,362,"1,101","2,556","3,425","2,557","2,354","2,685","2,934","2,413","2,572","2,754","7,178","5,496","4,900","1,807","1,208","2,053",497,129,1,0,0,1
2020-11,분당선,147,개포동,6,778,"2,926","7,939","8,837","5,398","4,267","3,905","5,089","4,912","5,177","5,209","8,099","9,003","8,141","4,966","3,490","3,591","2,971",920,17,0,0,0
2020-11,분당선,148,대모산입구,17,"1,848","3,070","8,051","10,434","6,016","4,652","4,236","4,889","4,213","3,711","4,538","8,142","11,130","7,812","3,355","2,115","1,355",996,337,4,0,0,0
2020-11,분당선,149,수서,50,"3,114","6,003","21,974","34,063","21,333","20,363","15,887","20,089","18,690","13,700","21,607","24,637","31,787","40,962","18,426","18,132","12,571","11,055","5,746",19,0,0,1
2020-11,분당선,150,복정,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,3,0,0,1,3,1,0,0,0
2020-11,분당선,313,수원,626,"4,724","7,474","22,242","22,966","11,763","8,009","8,090","8,682","9,401","9,131","10,302","13,275","16,789","19,378","13,501","13,436","11,329","9,062","3,512",83,2,7,0
2020-11,분당선,314,서울숲,100,"2,122","4,621","12,863","20,892","13,982","7,323","6,779","7,981","9,325","10,315","12,958","17,950","24,300","35,921","17,473","11,266","10,252","6,374","1,577",24,0,0,0
2020-11,분당선,315,압구정로데오,104,"1,785","3,303","4,908","6,848","5,915","7,175","10,283","12,944","15,744","19,964","26,063","33,970","50,010","76,334","56,526","48,827","34,970","22,265","6,499",118,0,0,0
2020-11,분당선,316,강남구청,21,"1,250","2,392","5,995","9,035","7,498","6,710","7,967","8,836","10,584","11,630","13,328","14,995","24,376","46,916","24,207","13,959","12,893","8,261","2,598",28,2,0,0
2020-11,분당선,317,선정릉,10,931,"1,805","4,112","7,009","5,737","4,744","5,562","6,267","7,599","8,972","9,820","12,438","22,009","43,749","23,879","11,674","10,459","6,648","1,872",32,0,0,0
2020-11,분당선,318,가천대,22,"4,890","6,669","17,041","22,073","12,923","9,500","9,576","12,184","10,371","11,512","12,135","17,580","21,206","14,715","8,366","6,074","5,558","5,240","2,480",103,0,0,0
2020-11,분당선,319,태평,261,"14,379","18,624","38,419","60,337","36,788","19,762","16,028","17,112","17,450","15,729","14,968","16,138","18,143","18,314","10,095","7,827","5,888","4,285","1,420",86,0,0,0
2020-11,분당선,320,모란,360,"14,552","19,840","50,477","65,296","44,645","28,063","26,686","29,044","29,453","28,145","32,578","31,857","33,732","37,915","21,528","15,669","14,131","10,466","4,616",208,1,3,0
2020-11,분당선,321,야탑,193,"6,474","17,520","49,167","60,683","38,307","29,144","30,100","31,523","31,519","32,380","35,819","41,918","56,522","80,862","37,777","28,272","25,755","17,272","5,623",339,1,0,1
2020-11,분당선,322,서현,353,"4,275","11,460","30,522","38,469","26,020","22,747","24,695","28,052","29,512","33,070","36,510","40,162","58,749","78,389","44,099","44,302","36,149","25,224","9,464",577,0,0,0
2020-11,분당선,323,수내,162,"2,226","6,268","16,623","21,040","13,720","10,438","12,065","13,801","15,786","17,502","19,998","22,723","31,779","45,567","22,727","23,454","16,725","12,342","3,100",164,0,0,0
2020-11,분당선,324,정자,320,"3,332","9,062","25,205","31,861","21,115","14,769","15,168","16,099","16,693","17,755","21,205","26,448","36,459","52,587","29,923","22,567","25,357","20,459","7,066","1,062",1,0,0
2020-11,분당선,325,미금,527,"3,102","10,730","23,214","30,638","21,736","18,881","20,428","21,877","22,499","23,163","27,732","28,383","33,551","37,548","19,649","16,344","17,251","12,957","3,672",173,0,1,0
2020-11,분당선,326,오리,802,"3,549","13,022","28,125","31,406","19,948","14,113","13,503","14,609","14,870","14,007","15,420","17,607","23,603","33,543","13,860","10,655","9,738","6,101","2,087",107,1,0,0
2020-11,분당선,327,이매,39,"2,342","5,740","13,271","14,581","8,875","7,079","7,139","7,531","7,258","7,021","7,516","9,083","13,088","12,314","6,254","4,105","4,838","3,875",743,87,0,0,0
2020-11,분당선,328,보정,54,812,"2,744","7,921","9,184","5,990","3,760","3,375","3,204","2,879","2,689","3,271","3,906","4,655","3,764","1,663","1,130","1,056",885,270,8,0,0,0
2020-11,분당선,329,죽전,"1,344","4,396","13,433","40,567","35,543","20,986","14,603","14,270","15,989","16,232","16,476","18,814","21,671","27,150","29,881","19,072","22,774","12,278","8,084","2,610",11,0,2,1
2020-11,분당선,330,구성,56,"2,318","6,767","20,649","19,154","10,777","7,001","6,123","5,985","5,741","5,403","5,116","5,763","7,416","6,890","3,312","2,554","2,119","1,467",467,5,0,0,0
2020-11,분당선,331,신갈,58,"2,336","6,944","17,933","18,892","10,088","6,845","6,542","5,661","5,549","5,008","5,018","6,250","5,371","4,495","2,106","1,522","1,328",984,368,9,0,0,0
2020-11,분당선,332,기흥,150,"5,054","12,670","34,691","36,020","17,960","11,999","10,811","10,907","10,698","9,754","9,928","12,070","14,576","16,553","9,039","7,304","7,248","5,171","1,791",40,0,0,2
2020-11,분당선,333,상갈,40,"2,352","8,164","18,821","19,691","11,179","7,527","6,612","6,517","6,355","5,507","5,711","6,843","9,528","10,296","5,281","3,755","3,312","1,763",593,4,0,2,0
2020-11,분당선,334,청명,7,"1,999","6,182","16,242","17,680","7,101","4,936","4,391","4,536","4,444","3,820","4,559","6,215","7,610","8,030","3,496","2,597","2,097","1,633",628,8,0,0,0
2020-11,분당선,335,영통,54,"2,055","6,689","15,549","18,117","9,476","8,004","8,677","9,746","11,270","10,221","11,146","13,737","19,397","21,634","11,908","10,532","12,162","10,545","4,037",123,2,0,0
2020-11,분당선,336,망포,66,"4,287","17,342","44,802","43,792","19,909","12,945","11,985","13,333","12,943","11,758","13,459","17,226","29,788","41,085","18,834","14,988","12,920","9,471","3,172",154,1,0,1
2020-11,분당선,337,매탄권선,57,"2,943","7,897","18,038","16,993","8,456","5,364","4,967","5,621","5,052","4,611","5,115","6,370","9,460","8,073","4,120","3,063","2,702","2,012",751,22,2,0,0
2020-11,분당선,338,수원시청,252,"5,123","10,468","24,836","23,828","13,063","10,869","13,386","15,322","15,113","15,274","18,229","22,703","27,066","35,831","18,458","15,375","17,206","13,612","5,176",142,1,2,1
2020-11,분당선,339,매교,230,"2,270","3,611","7,230","8,932","4,394","3,183","3,505","2,955","3,063","2,748","3,519","5,505","8,217","5,411","2,710","1,690","1,954",948,270,7,0,1,1
2020-11,일산선,374,원흥,175,"5,157","13,052","34,396","37,827","19,370","12,859","12,225","12,077","11,759","10,264","10,314","12,085","13,470","14,930","6,568","5,356","4,722","3,496","1,117",15,0,0,0
2020-11,일산선,375,지축,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-11,일산선,376,삼송,405,"6,706","24,247","69,348","69,602","35,528","24,017","21,555","21,096","20,665","18,424","19,566","25,979","28,816","26,898","16,686","12,909","11,344","11,848","1,993",6,1,0,1
2020-11,일산선,377,원당,238,"7,987","18,830","43,575","44,621","23,711","16,936","15,001","16,008","15,018","13,161","12,718","14,054","15,178","14,672","7,432","5,454","4,205","2,776",750,0,0,0,0
2020-11,일산선,378,화정,139,"9,498","22,460","50,863","52,153","29,281","22,208","21,809","23,630","23,542","21,786","22,318","23,182","26,385","26,968","14,544","12,165","13,018","9,711","3,216",2,0,0,0
2020-11,일산선,379,대곡,5,567,"2,292","6,619","6,218","3,074","2,294","2,017","2,189","2,167","2,333","2,396","2,676","3,898","4,460","1,840","1,064","1,143",709,424,14,0,0,0
2020-11,일산선,380,백석,42,"3,738","9,149","21,370","22,068","14,583","12,632","13,468","14,247","14,367","14,173","16,612","17,232","21,086","24,096","12,684","10,017","9,706","6,438","2,343",1,0,0,0
2020-11,일산선,381,마두,35,"2,792","8,599","15,906","15,232","10,346","9,806","10,665","11,112","11,497","11,487","13,112","13,147","15,313","18,070","7,494","5,609","5,552","3,890",839,2,0,0,0
