사용월,호선명,역ID,지하철역,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0:00,1:00,2:00,3:00
2020-08,경인선,301,주안,973,12231,22355,55115,45117,28187,21182,22265,23865,23807,21526,22328,26017,31845,33901,20799,17131,15865,12722,6172,543,0,0,0
2020-08,경인선,302,제물포,936,6415,11915,31090,26427,14943,11529,12088,12509,11947,10533,11217,14467,16064,19202,9080,6172,4679,3452,1625,70,0,0,0
2020-08,경인선,303,동인천,1531,6676,13498,34730,26815,17780,15306,17155,18461,19095,18601,19848,23165,29161,33061,16621,12260,9096,5926,2469,9,0,0,0
2020-08,경인선,304,인천,278,1255,2300,4511,3976,2619,2762,3616,4614,5425,6158,6681,7668,9633,9073,4752,3822,2758,1428,540,5,0,0,0
2020-08,경인선,305,구일,247,3454,8254,22405,20655,9900,7281,6663,6802,6283,5992,6270,6911,7746,9049,4850,4471,5884,4275,1221,25,0,0,0
2020-08,경인선,306,소사,1438,14539,14635,30511,28410,17559,13667,11801,11895,10636,9764,9870,10099,11831,11138,6967,5280,4323,3249,1455,164,0,0,0
2020-08,경인선,307,부개,1843,8356,13903,32211,25086,14476,10819,10205,10043,9397,8674,8155,9630,10107,10054,5970,4088,3429,2809,1231,200,0,0,0
2020-08,경인선,308,간석,281,4605,9553,20176,16159,9275,6860,7161,6564,6653,5848,6482,6654,7131,7835,4605,3580,3321,2438,1322,141,0,0,0
2020-08,경인선,309,도원,626,2144,2929,5710,5088,3895,3558,3858,4944,4543,4182,4510,7410,5402,6053,2654,1873,2018,1118,261,12,0,0,0
2020-08,경인선,310,온수(성공회대입구),275,4904,7906,20945,18560,11144,8761,8175,8952,8216,7327,7506,9361,9176,9421,4824,3831,3366,2458,1183,132,0,0,0
2020-08,경인선,311,중동,821,9135,14780,35771,28001,14677,10691,10526,10512,10448,8803,8827,10008,11097,11558,6140,4939,4183,2778,1204,126,0,0,0
2020-08,경인선,312,도화,409,3166,5626,12537,10160,6304,4860,4622,4742,4543,4167,4061,4856,5730,5366,2744,2036,1369,930,594,19,0,0,0
2020-08,경원선,128,이촌(국립중앙박물관),110,1058,3063,6596,7807,6213,4658,4760,5015,5120,4589,5187,6420,8428,8235,4621,3284,3403,2223,778,66,0,0,0
2020-08,경원선,129,서빙고,36,819,1671,2645,2961,2492,2035,2014,2060,2340,2261,2641,3586,5389,6101,2463,1610,1259,906,268,49,0,0,0
2020-08,경원선,130,한남,197,1928,2318,4168,5268,4240,4060,4447,4525,4419,5143,6172,7335,11797,13117,6447,4470,4232,3627,1456,57,0,0,0
2020-08,경원선,131,옥수,3,1,0,29,36,33,18,22,11,22,27,11,312,292,17,265,14,17,25,8,0,0,0,0
2020-08,경원선,132,응봉,151,1075,2384,5517,5844,3583,2307,2108,2051,2039,1762,1951,2159,2237,2368,1175,930,744,487,243,8,0,0,0
2020-08,경원선,133,왕십리(성동구청),905,4849,7480,21745,35281,22282,12985,12821,15506,16340,16893,18564,20563,24554,25689,19513,18372,21040,19838,9295,395,0,0,0
2020-08,경원선,134,청량리(서울시립대입구),1143,5169,7350,23225,24757,21498,16343,19715,21531,20842,23410,26326,24175,28836,24359,22124,20057,11765,7147,4370,106,0,0,0
2020-08,경원선,136,외대앞,567,4654,7161,14877,17634,11305,9300,9035,9749,9957,10120,10904,11179,11965,11057,7422,5700,5741,4538,2456,46,0,0,0
2020-08,경원선,137,신이문,1342,8032,11991,30629,31434,17705,12349,10634,10554,10266,8976,8708,8189,8187,8089,5631,3398,2633,1882,922,47,0,0,0
2020-08,경원선,138,석계,1148,5596,9613,20547,24437,15754,12322,11134,11148,10360,9741,9730,9537,10738,9901,6990,5343,5014,4210,2023,76,0,0,0
2020-08,경원선,139,광운대,2022,5523,11194,27535,24909,13429,9602,8521,9511,8771,8518,8215,9371,9727,8838,5521,4210,3795,3000,1436,84,0,0,0
2020-08,경원선,140,월계,645,4781,7699,18772,16409,10633,8930,7721,8132,7182,7150,7308,7159,7149,7488,4410,3316,2727,2036,775,43,0,0,0
2020-08,경원선,141,녹천,930,3956,6464,16717,13955,8878,6519,5574,7052,5506,4508,4725,4987,4985,4295,3280,1915,1802,970,373,43,0,0,0
2020-08,경원선,142,창동,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020-08,경원선,358,방학,701,10090,13012,25529,24028,15546,12648,11410,12068,11509,11054,10886,11734,13431,15412,8763,6229,4885,3844,1268,128,0,0,0
2020-08,경원선,359,도봉,313,6590,8460,15949,15721,10329,8869,8102,7305,8020,7811,7425,7086,8189,8973,4414,3000,2388,1677,751,80,0,0,0
2020-08,경원선,360,도봉산,316,5832,8386,20039,18649,11803,9661,9661,11179,12668,12208,13039,13680,12957,11409,7660,4807,3121,2106,634,44,0,0,0
2020-08,경원선,361,망월사,453,6590,10985,21915,21035,12348,9727,9711,9155,9062,8358,8444,8616,9730,8864,4689,3476,2927,2439,892,123,0,0,0
2020-08,경원선,362,회룡,981,12071,22239,46097,37250,21903,17103,15962,16138,14083,12525,12160,11775,11942,10894,6955,5631,4604,3282,1256,90,0,0,0
2020-08,경원선,363,의정부,2286,9277,19483,38600,35198,21228,18347,20445,22112,22959,23441,25601,28334,32111,36208,24320,24708,17042,14608,5378,378,0,0,0
2020-08,경원선,364,가능,479,6790,9956,20841,18417,10913,8956,8301,8110,7340,7028,7283,7466,8273,8186,5246,4003,3287,2648,1002,89,0,0,0
2020-08,경원선,365,녹양,225,4573,7514,14775,13033,7051,5888,5549,5286,5076,4555,4819,4833,5696,6716,3658,2455,2063,1390,538,40,0,0,0
2020-08,경원선,366,양주,1428,4718,10838,26689,21540,13262,10554,9762,9897,9162,7960,8123,9016,9447,11471,6282,3968,3140,1834,626,19,0,0,0
2020-08,경원선,367,덕계,7,2050,5579,9955,8400,4429,3261,2925,2655,2621,2478,2137,2423,2900,3465,1624,1094,651,611,184,18,0,0,0
2020-08,경원선,368,덕정,4,3048,7753,16348,14423,8370,6277,7328,6786,7085,6159,5898,6462,9120,10591,5141,3771,2957,2040,1062,167,0,0,0
2020-08,경원선,369,지행,92,4380,9096,17929,16105,10820,8227,8316,7929,8247,7018,6959,6948,7964,10214,5948,5456,4459,3245,1824,154,0,0,0
2020-08,경원선,370,동두천중앙,43,2313,4448,7311,7230,5205,4520,4396,4309,4381,3969,3784,3957,4913,6074,2839,1883,1393,835,355,14,0,0,0
2020-08,경원선,371,보산,42,1433,2405,3939,3317,2906,2362,2292,2193,2158,1961,2057,2229,3345,2543,1772,1199,731,430,211,15,0,0,0
2020-08,경원선,372,동두천,17,725,2491,4107,4553,3119,2715,2574,1978,2567,2486,2496,2461,3165,3915,2166,1293,622,393,161,1,0,0,0
2020-08,경원선,373,소요산,97,732,1188,3859,3593,4300,3370,4186,5647,7050,8778,10341,10514,8052,5602,2879,1874,874,450,139,3,0,0,0
2020-08,안산선,280,산본,752,7777,19980,46620,43263,21345,16556,16617,17958,17630,16817,17815,19038,21884,26742,18350,14463,14181,12777,4155,563,0,0,0
2020-08,안산선,281,대야미,14,2000,6335,15162,14312,7988,5970,5342,5677,5591,5421,5555,6560,7316,8765,5141,3830,2933,1733,738,119,0,0,0
2020-08,안산선,282,반월,33,2993,6760,14175,13013,8185,5685,5608,5407,5621,4804,4439,5446,5793,6776,4150,2921,2062,1240,647,139,0,0,0
2020-08,안산선,283,상록수,468,13556,30726,65072,60417,31038,22158,20268,20616,19348,16893,16178,18159,20901,21478,14361,11464,9669,6808,2975,294,0,0,0
2020-08,안산선,284,한대앞,183,5436,12896,22882,19514,10425,8504,8541,8499,7855,7475,7427,8738,10533,12375,6696,5189,4942,4016,1556,120,0,0,0
2020-08,안산선,285,중앙,238,6543,20672,41165,33041,16395,14582,15596,17415,17727,16609,17972,22201,24338,28381,18261,18345,17452,15059,5779,392,0,0,0
2020-08,안산선,286,고잔,241,4081,10094,23367,16227,10049,8755,9157,8848,8121,8641,9587,10335,14253,17443,7347,5424,5060,3576,1416,129,0,0,0
2020-08,안산선,287,초지,288,2398,6607,14460,10437,5675,4214,4024,4099,3700,3307,3624,4296,6085,8320,3962,2768,2310,1362,471,29,0,0,0
2020-08,안산선,288,안산,1847,9212,11419,18172,18296,14926,12352,12169,13752,14892,14642,15832,17897,33292,36369,19278,17899,11014,4582,1244,63,0,0,0
2020-08,안산선,289,신길온천,34,1614,2926,5022,4325,2456,1964,1698,1687,1612,1489,1492,1930,2696,3063,1557,1134,702,357,136,5,0,0,0
2020-08,안산선,290,정왕,337,4704,7758,13506,11158,7842,7341,7046,8010,7982,7758,8567,11072,14902,19368,9715,7471,5321,2610,1012,12,0,0,0
2020-08,안산선,291,오이도,218,5368,12808,27024,20136,11194,9559,9763,10836,11196,9728,10670,11579,15670,16866,10151,7845,6952,4479,1518,5,0,0,0
2020-08,안산선,292,수리산,9,2682,7712,16169,15043,8302,5414,4889,4610,4381,3854,3959,3757,4089,4692,2566,1705,1326,896,330,38,0,0,0
2020-08,과천선,230,선바위,5,1114,5396,16796,20241,12964,7772,7017,7455,7973,7578,8060,10715,19319,28002,14041,8308,6834,3726,1047,5,0,0,0
2020-08,과천선,231,경마공원,2,243,706,1732,2391,1634,1204,1251,1104,1498,1436,1512,1816,3788,6711,1128,638,571,241,111,3,0,0,0
2020-08,과천선,232,대공원,7,46,230,877,1049,1269,1670,2252,3607,3657,3931,4795,6384,6591,7542,3902,1598,1698,873,174,1,0,0,0
2020-08,과천선,233,과천,10,1386,5260,16006,15368,8908,6244,5827,5929,5921,5381,5652,8739,9514,6608,3125,1814,1382,938,358,13,0,0,0
2020-08,과천선,234,정부과천청사,33,1356,4890,12555,12142,8604,6847,7719,7990,8555,8993,10241,14997,23589,41982,11463,8760,7514,4266,1170,5,0,0,0
2020-08,과천선,235,인덕원,104,7542,23043,66092,58179,31018,22036,21018,22806,22605,20815,21826,26326,37935,69159,26323,19684,18746,12350,3766,56,0,0,0
2020-08,과천선,236,평촌,18,3441,16566,46462,38366,19284,14486,13764,14265,13939,14366,16882,18681,31845,54708,22786,16303,14436,12203,3653,73,0,0,0
2020-08,과천선,237,범계,114,6765,25501,68683,58123,29802,22408,23758,25825,25781,25703,28399,33426,39561,52450,31888,33626,26384,23074,7918,260,2,0,0
2020-08,분당선,143,선릉,22,1163,2086,3710,5254,4829,5555,7131,8744,9815,10907,13684,21407,37338,67717,30139,17520,15961,15693,3620,106,0,0,0
2020-08,분당선,144,한티,14,1497,6181,16031,18873,12134,9748,11332,14865,17831,16164,18503,22576,35194,39522,25246,27485,18443,25895,3756,83,0,0,0
2020-08,분당선,145,도곡,16,1043,2603,6272,9504,6551,5362,6255,6754,7656,7727,9568,10902,15801,20453,10397,6693,6349,4358,1055,22,0,0,0
2020-08,분당선,146,구룡,10,367,1014,2167,2727,2189,1711,2152,2420,2287,1882,2492,4684,4125,2806,1381,773,1091,448,110,6,0,0,0
2020-08,분당선,147,개포동,1,776,2449,7024,7310,4627,3648,3460,4472,4374,4394,4447,5414,7165,7229,4314,3046,3133,2862,972,10,0,0,0
2020-08,분당선,148,대모산입구,11,1844,3105,7061,8797,5704,3865,3796,3900,3785,3520,4065,6396,8561,7079,3189,1803,1290,871,321,6,0,0,0
2020-08,분당선,149,수서,44,2947,6112,19449,29551,18802,17378,14579,17646,17036,12725,19202,22486,28153,37140,17054,16974,11471,11134,5235,9,1,0,0
2020-08,분당선,150,복정,0,0,1,1,0,1,0,1,0,0,2,1,0,2,0,3,2,1,0,0,0,0,0,0
2020-08,분당선,313,수원,803,4127,7075,20340,22264,10757,6478,6192,6982,7364,7140,7762,9354,11944,15680,11134,9727,8389,6578,2686,12,0,0,0
2020-08,분당선,314,서울숲,101,2265,4351,12047,18690,13018,6395,5943,6953,7270,7700,9152,14679,21795,31652,15863,10358,9410,6312,1759,33,0,0,0
2020-08,분당선,315,압구정로데오,182,1978,3380,4543,6091,5445,6417,9227,11991,14939,18292,23458,29345,45584,70491,53999,44683,29664,22669,6761,131,0,0,0
2020-08,분당선,316,강남구청,37,1096,2492,5344,7825,6489,5926,7160,7862,9139,10203,11587,12620,21149,42190,21701,12128,10872,8185,2412,33,0,0,0
2020-08,분당선,317,선정릉,6,1056,1853,3719,6044,4873,4141,5153,5672,6559,7602,8593,10538,18704,39177,21971,10486,8958,7132,1826,29,0,0,0
2020-08,분당선,318,가천대,22,4746,6113,15596,19491,12210,6925,6490,6717,6386,6035,7024,9419,9759,9143,5657,3608,3278,2567,1103,21,0,0,0
2020-08,분당선,319,태평,204,13787,17961,34809,54358,34553,19039,15782,16074,15864,14601,14050,14703,16450,17182,9744,7591,5588,4214,1451,45,0,0,0
2020-08,분당선,320,모란,322,14055,19034,45421,58206,40534,25768,24898,25306,25017,23365,26458,26910,28459,34610,19820,14599,12752,9923,4690,146,0,0,0
2020-08,분당선,321,야탑,123,6489,16576,44272,53579,33651,25357,26992,28180,27784,28170,30880,34919,46618,68172,33983,24744,23182,16808,5716,172,0,0,0
2020-08,분당선,322,서현,324,4374,10822,27274,33162,22713,19886,23055,26293,27509,29756,33837,36996,52486,70590,42527,43309,33042,26674,10268,452,0,0,0
2020-08,분당선,323,수내,163,2109,5961,14336,18208,12181,9272,10601,12492,13660,14856,17036,18589,26238,39299,22425,21799,15091,12349,3363,116,0,0,0
2020-08,분당선,324,정자,311,3100,8560,22049,27536,18627,12910,13281,15308,15379,16134,18395,23570,33196,45739,26679,19897,21406,19466,7255,885,0,0,0
2020-08,분당선,325,미금,602,3177,9610,20706,26685,19941,17456,18620,19345,19934,20784,24171,24379,28338,33252,18763,15005,15746,12803,3861,120,0,0,0
2020-08,분당선,326,오리,699,3289,12061,24798,26683,16388,11831,11944,12644,12637,12109,13282,14957,20337,29740,13245,9616,9182,6161,2282,71,0,0,0
2020-08,분당선,327,이매,82,2139,5442,11551,12026,8189,6243,7434,6863,6471,6228,6318,7421,9926,11193,5503,3798,3675,3461,724,75,0,0,0
2020-08,분당선,328,보정,23,755,2541,7057,7782,4570,3286,2985,2560,2856,2422,2939,2705,2912,2956,1450,1139,931,717,260,13,0,0,0
2020-08,분당선,329,죽전,1321,3906,12935,35743,29310,17615,11899,12193,12999,13539,13705,15103,17104,20786,24961,16838,20678,10143,7134,2443,2,0,0,0
2020-08,분당선,330,구성,51,2233,6185,17494,16228,8556,5875,4941,4878,4996,4758,4395,4450,5807,6062,3108,2421,2077,1365,453,8,0,0,0
2020-08,분당선,331,신갈,57,2403,6456,15316,16037,8879,5891,5798,5033,5307,4534,4509,5006,4900,3869,2027,1453,1272,916,365,11,0,0,0
2020-08,분당선,332,기흥,227,4628,11429,28395,30653,15657,10611,9155,9730,9438,8754,8811,9959,12270,14270,8049,6625,6216,4501,1882,107,0,0,0
2020-08,분당선,333,상갈,27,2465,7357,15824,16547,9371,6479,5617,5898,5741,4980,4865,5591,7377,8082,4849,3271,3081,1564,492,4,0,0,0
2020-08,분당선,334,청명,35,2013,5391,13662,13884,6517,4123,4168,4064,4083,3464,3937,4743,5608,6627,3148,2307,1844,1375,613,23,0,0,0
2020-08,분당선,335,영통,85,1812,5856,13480,14285,8446,7343,8043,8482,9429,9069,10148,11847,15971,18800,10314,9240,9884,9633,3852,171,0,0,0
2020-08,분당선,336,망포,89,3638,14012,38270,34699,15967,10506,10976,11639,11182,10253,11351,14668,22850,33876,16262,11754,9704,7485,2963,119,0,0,0
2020-08,분당선,337,매탄권선,91,2429,6665,14487,13860,7036,4535,4496,4649,4188,3752,4159,5259,6347,6517,3769,2499,2264,1727,669,32,0,0,0
2020-08,분당선,338,수원시청,375,4765,8729,19464,18904,10726,9031,10773,12889,12077,12073,13927,17806,20486,29486,15400,12581,14524,11914,4564,167,0,0,0
2020-08,분당선,339,매교,304,1903,3086,5612,6796,3400,2705,2930,2890,2731,2152,2181,3205,4624,3762,1822,1172,910,600,195,5,0,0,0
2020-08,일산선,374,원흥,178,4760,11776,29818,31427,16438,10653,10705,10011,9998,9070,9101,9748,12204,12523,6192,4652,4306,3402,1132,6,0,0,0
2020-08,일산선,376,삼송,456,6372,21905,60026,58790,30078,21080,19033,18493,18367,15909,16904,20878,24360,24090,15923,12939,11379,11740,2115,3,0,0,0
2020-08,일산선,377,원당,242,7724,17591,38051,37441,20107,14879,12979,13217,12937,11463,10808,11867,12478,12725,7536,5400,4092,2797,803,1,0,0,0
2020-08,일산선,378,화정,91,8734,20523,45052,46355,26030,19901,20006,21109,21434,19737,20806,21246,22770,24723,14405,12237,12159,9714,3334,0,0,0,0
2020-08,일산선,379,대곡,1,558,2206,5790,4775,2703,2156,2132,2112,1768,1860,1961,2120,2708,4096,1940,1043,932,649,386,15,0,0,0
2020-08,일산선,380,백석,64,3628,8621,18262,19500,12843,11498,12145,12545,12574,12506,14567,15030,18241,21385,12079,9175,9414,6663,2436,1,0,0,0
2020-08,일산선,381,마두,24,2536,7664,13562,12877,8928,8958,9669,9895,9902,10223,11467,11435,13441,16828,7248,5082,5264,4016,989,2,0,0,0
2020-08,일산선,382,정발산,58,1821,4608,7624,7986,5936,5802,7402,7994,9132,10271,11678,12272,15156,19308,10818,11977,8229,7215,2157,5,0,0,0
2020-08,일산선,383,주엽,293,4493,12841,22264,19440,12960,11061,11511,12077,11111,10572,11639,12670,12858,12238,6782,6210,4487,4056,831,12,0,0,0
2020-08,일산선,384,대화,160,5742,22846,51456,36862,21900,17224,16554,15612,14746,14329,14384,13820,17309,17528,9076,7526,5791,4114,1169,21,0,0,0
2020-08,중앙선,135,회기,833,10333,17848,46223,56345,36837,28429,28950,31321,30318,30116,33903,35790,45225,40224,23084,19247,19206,17348,9519,354,0,0,0
2020-08,중앙선,152,중랑,194,5677,7995,19231,18690,11237,7691,7248,6900,6887,6274,6011,5763,5939,6499,4419,3028,2527,1826,752,69,0,0,0
2020-08,중앙선,153,상봉(시외버스터미널),603,5506,7407,17492,19836,11129,7714,6463,7914,6451,6741,6097,6279,7281,9062,6014,4456,4406,3079,1380,75,0,0,0
2020-08,중앙선,154,망우,417,6574,10442,24462,20780,12621,9712,9359,10141,9951,9281,8461,9355,9929,10477,7590,4941,4267,2990,1291,80,0,0,0
2020-08,중앙선,155,양원,60,1390,1707,4572,3056,2390,2146,2126,2254,1878,2177,3170,3177,2995,2401,1212,639,504,345,105,6,0,0,0
2020-08,중앙선,156,구리,814,7933,17188,49992,40874,20079,14645,15243,15931,14292,13800,14241,16333,18488,18900,11478,10576,6477,5944,1908,154,0,0,0
2020-08,중앙선,157,도농,785,5854,16320,42709,33873,16599,12323,11326,10503,9826,8813,9192,11010,10871,10622,5483,4042,2996,2186,928,107,0,0,0
2020-08,중앙선,158,양정,54,329,732,1883,1444,1076,849,855,981,1014,1110,1082,1611,2202,2659,1162,555,368,183,66,13,0,0,0
2020-08,중앙선,159,덕소,1305,3073,9107,19998,18444,10361,7778,7715,7165,7415,6413,6297,6642,5917,6115,3890,3024,2631,1902,765,130,0,0,0
2020-08,중앙선,160,도심,7,1560,4539,10965,7742,4111,2908,2671,2630,2672,2149,2263,2549,3216,3033,1491,1218,935,741,245,58,0,0,0
2020-08,중앙선,161,팔당,0,199,498,1353,1080,858,908,1014,1085,1315,1628,1939,2186,2648,2391,2160,1740,1580,1031,144,21,0,0,0
2020-08,중앙선,162,운길산,1,167,639,1298,1169,897,821,991,1066,1402,1748,1999,2039,1891,1473,1072,928,421,98,40,1,0,0,0
2020-08,중앙선,163,양수,2,769,1684,5020,3177,2634,2518,2841,2724,2892,2857,3350,3604,3257,3105,1638,1663,946,490,201,17,0,0,0
2020-08,중앙선,164,신원,0,89,193,330,290,263,225,323,275,270,344,402,367,398,476,218,119,53,30,19,2,0,0,0
2020-08,중앙선,165,국수,1,459,990,1635,1482,1503,929,1094,895,1049,1088,1018,1101,993,708,519,322,275,90,57,4,0,0,0
2020-08,중앙선,166,아신,7,318,757,1503,1021,878,788,933,788,739,839,850,1021,936,872,521,402,292,125,72,12,0,0,0
2020-08,중앙선,167,오빈,1,179,385,744,653,591,457,410,394,437,369,373,411,464,465,207,171,132,58,20,1,0,0,0
2020-08,중앙선,168,양평,94,1300,2661,5669,3917,3561,4747,3919,4602,4571,4613,4864,4487,5185,5158,2589,2357,1826,1336,626,84,0,0,0
2020-08,중앙선,169,원덕,38,304,496,761,733,666,659,509,525,502,491,576,704,602,582,292,183,120,33,14,1,0,0,0
2020-08,중앙선,170,용문,312,757,1704,2939,3119,2329,3012,2915,4110,4483,5258,5848,5302,4159,2854,1901,1149,777,327,102,1,0,0,0
2020-08,중앙선,171,지평,0,0,0,290,99,7,321,0,0,0,0,7,375,2,21,114,0,0,0,0,0,0,0,0
2020-08,장항선,224,봉명,38,882,1354,1986,1702,1858,2092,1855,1835,1236,1912,1984,1726,2468,1607,859,589,446,368,374,1,0,0,0
2020-08,장항선,225,쌍용(나사렛대),64,1645,2639,5353,4539,2269,1995,2099,2077,2006,2235,1914,1994,2538,2533,1579,1314,1103,824,483,7,0,0,0
2020-08,장항선,226,아산,79,653,1506,4481,3890,2693,2446,2908,3113,2905,4087,4828,4192,4898,7163,5539,3331,3940,2818,1747,6,0,0,0
2020-08,장항선,227,배방,130,651,1299,1872,1792,1382,947,1150,1208,1247,1365,1242,1221,1742,2051,1258,900,867,619,359,0,0,0,0
2020-08,장항선,228,온양온천,587,1675,3361,6279,7185,6332,4833,6142,5507,7178,6829,6335,5345,5285,7312,3094,2866,2281,1389,866,1,0,0,0
2020-08,장항선,229,신창(순천향대),237,466,963,1822,1542,1527,1570,1744,1837,1903,2237,2391,2613,2556,2884,1087,917,762,329,182,0,0,0,0
2020-08,경의선,173,신촌,0,150,319,447,457,392,425,524,621,565,719,791,1392,2805,2827,1275,1069,899,728,397,2,0,0,0
2020-08,경의선,174,효창공원앞,1,545,1542,3858,5365,3836,2370,2298,2706,2797,2657,3045,3691,5156,10862,5223,2894,2100,1758,697,66,0,0,0
2020-08,경의선,176,서강대,5,437,1380,2493,3213,2273,1999,2188,2517,2225,2535,2557,3330,4421,5349,3093,2755,2946,2851,1131,82,0,0,0
2020-08,경의선,178,가좌,0,2121,6501,16737,19550,8982,6905,6196,6461,5434,5636,5590,6618,6569,7125,4425,3052,2519,2047,796,35,0,0,0
2020-08,경의선,180,수색,0,633,1330,2960,2860,2182,1640,1723,1827,1749,1952,2274,3179,6096,10285,4543,2323,1977,1384,498,11,0,0,0
2020-08,경의선,181,화전,0,491,1079,2703,3312,1939,1636,1453,1699,1747,1745,1802,2451,3848,3279,1974,1120,913,726,359,24,0,0,0
2020-08,경의선,182,강매,0,1735,4792,14114,12793,5504,3558,2984,2807,2671,2272,2127,2209,2452,2804,1231,898,770,414,168,14,0,0,0
2020-08,경의선,183,행신,1,3205,10416,32643,26913,11631,7531,8414,8030,7278,6008,5940,8484,10723,8788,5382,5560,3930,4119,1611,297,0,0,0
2020-08,경의선,184,능곡,5,2196,5340,13660,12447,6889,4747,4341,4140,4307,3587,3453,3872,4495,4647,2715,1984,1419,1068,418,34,0,0,0
2020-08,경의선,185,곡산,1,139,561,1366,1161,760,589,676,623,545,605,752,758,1184,1606,639,513,364,211,92,8,0,0,0
2020-08,경의선,186,백마,6,2928,12214,28569,19016,9076,6804,6538,7325,6062,5876,6151,6636,7824,9458,4049,2990,3315,2467,877,56,0,0,0
2020-08,경의선,187,풍산,8,2737,8325,19029,14884,8425,5926,6055,5807,5672,5502,5803,6284,6385,7134,3855,3379,3849,2214,795,94,0,0,0
2020-08,경의선,188,일산,16,5794,17107,39192,26057,13407,9604,9579,9754,8784,8227,8584,10595,8804,10350,5468,4057,3610,2929,991,210,0,0,0
2020-08,경의선,189,탄현,52,4824,14538,31827,19481,10500,8227,8276,7809,7155,6827,6846,7362,7915,9393,4981,4051,3655,2746,1067,169,0,0,0
2020-08,경의선,190,야당,26,3472,10357,18331,14765,7885,6239,6037,6024,5237,5267,5597,6256,7250,7243,4861,3924,4061,3124,1483,326,0,0,0
2020-08,경의선,191,운정,30,2695,12801,22964,17858,8478,6854,5850,5924,5609,4929,5459,7275,8112,7876,3827,3127,2407,1644,488,59,0,0,0
2020-08,경의선,192,금릉,56,2323,6230,13911,9195,5943,4704,4847,5081,4946,4247,4519,5054,6411,7595,3637,3243,2505,2060,630,104,0,0,0
2020-08,경의선,193,금촌,113,3050,8524,15541,14095,8944,7648,7594,7528,8023,7380,7521,8430,10381,13280,6572,5239,4042,2534,717,141,0,0,0
2020-08,경의선,194,월롱,25,386,611,1612,1835,1585,1215,1656,1961,1871,1656,2317,2820,6403,9346,3619,2577,1963,705,210,11,0,0,0
2020-08,경의선,195,파주,86,751,1053,2300,2206,1442,1325,1354,1384,1315,1326,1459,1721,2587,3666,996,595,602,269,94,2,0,0,0
2020-08,경의선,196,문산,842,2686,7063,13504,11910,7485,6355,6250,6874,6897,7014,6540,7249,8892,9157,4364,3403,2803,1494,298,0,0,0,0
2020-08,경의선,197,임진강,0,0,0,0,1,6,63,0,0,0,4,51,91,233,0,0,0,0,0,0,0,0,0,0
2020-08,경의선,198,서울역,0,949,889,1795,2305,1470,1084,1467,2001,2474,2768,2979,5551,14281,21682,9691,5810,3316,673,1410,1,0,0,0
2020-08,경의선,199,공덕,8,550,1713,4064,4050,2974,2223,2869,3303,3324,3363,3369,4360,6978,14075,6178,4345,4294,3406,1644,98,0,0,0
2020-08,경의선,200,홍대입구,17,352,607,1196,1455,1065,964,1023,1214,1454,1661,1822,2375,3577,5398,3555,3300,3923,5083,1894,134,0,0,0
2020-08,경의선,201,디지털미디어시티,5,854,2116,7719,7291,3605,2682,2476,2610,2449,2534,2608,3266,4092,4556,2496,1585,1439,1192,538,39,0,0,0
2020-08,경의선,203,계양,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08,경춘선,205,신내,4,586,1533,3876,3667,1756,1522,1610,1542,1554,1456,1897,2262,2791,2521,1321,706,555,540,286,3,0,0,0
2020-08,경춘선,206,갈매,10,1316,3605,14265,8343,4820,2942,2305,3121,2640,2607,2286,2818,3054,3853,2088,1532,2205,1271,671,8,0,0,0
2020-08,경춘선,207,별내,36,947,2100,8686,6704,3776,2739,2404,2791,2503,2529,3065,4200,5640,4508,2412,2052,1824,1608,993,24,0,0,0
2020-08,경춘선,208,퇴계원,14,2447,5442,15805,11415,6854,4706,3975,4165,3735,3112,3490,3326,3932,4554,2693,1622,1503,948,402,39,0,0,0
2020-08,경춘선,209,사릉,41,2190,5233,15201,10971,5518,3836,3274,3541,3135,2665,3082,2769,4399,6061,2813,1553,1386,806,320,17,0,0,0
2020-08,경춘선,210,금곡,23,1375,2192,4111,3890,2477,2237,1837,1754,1715,1490,1751,1773,1981,3080,1178,670,464,403,208,14,0,0,0
2020-08,경춘선,211,평내호평,476,5079,8230,22850,14670,7865,6897,6415,6838,5987,5756,5956,6261,7031,7738,4649,3490,3679,2944,1429,50,0,0,0
2020-08,경춘선,212,천마산,23,808,2949,5843,4391,3361,2634,2134,2075,1699,1708,1521,1646,1484,1711,924,632,532,361,146,13,0,0,0
2020-08,경춘선,213,마석,26,1257,5632,12715,8246,6100,5175,4684,5251,4420,4310,4267,4898,4987,6247,3053,2584,2086,1268,548,18,0,0,0
2020-08,경춘선,214,대성리,5,321,682,855,793,885,1564,4703,1919,968,858,1008,1268,1183,1209,671,493,300,174,93,1,0,0,0
2020-08,경춘선,215,청평,9,858,1740,2735,3358,2555,3881,7163,4731,3052,2687,2555,2621,3026,2824,1470,988,705,375,121,3,0,0,0
2020-08,경춘선,216,상천,1,97,243,423,527,390,337,506,478,461,464,560,635,559,476,217,99,95,28,13,4,0,0,0
